title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia
Descriptive Modifier Prompt for Metallic Text,"A user explains that Nano Banana Pro relies heavily on detailed modifiers for high-quality generation, contrasting it with ChatGPT's ability to rephrase vague instructions. The example prompt illustrates how to describe metallic silver text with rich, specific detail to achieve a superior result.",ダイヤモンドが敷き詰められ、エッジが青白く発光するプラチナの立体文字,https://x.com/haste_/status/2012988498740224086,2026-01-18T20:40:32.000Z,"{""name"":""ジタン"",""link"":""https://x.com/haste_""}","[""https://pbs.twimg.com/media/G--SXgWXAAAcgVd.jpg"",""https://pbs.twimg.com/media/G--SXZ5acAAVKeT.jpg""]"
Nano Banana Pro for 4K Art and Research Agents,"This tweet discusses the capabilities of Nano Banana Pro, mentioning its use for generating wild 4K art/creatives, running deep research agents, and generating Veo clips, suggesting it is a powerful, multi-modal AI tool with high rate limits.",Prompt Nano Banana Pro for wild 4K art/creatives,https://x.com/cryptochimpo/status/2012664323462598959,2026-01-17T23:12:22.000Z,"{""name"":""Chimp in Crypto"",""link"":""https://x.com/cryptochimpo""}","[""https://pbs.twimg.com/media/G-5q3DfWwAAgK1K.png""]"
AI Conversion to Bard (Minstrel) Character,"This prompt is designed to convert an existing character or concept into a 'Bard' (Minstrel) character, focusing on themes of music, dance, and energy, resulting in a vibrant, idol-like figure on a battlefield.","🎶💃 AIで吟遊詩人（バード）に変換してみた

歌と踊りで元気をチャージ！🎤
戦場のアイドル、爆誕✨",https://x.com/charon_artist/status/2012510229897031798,2026-01-17T13:00:04.000Z,"{""name"":""ちゃろん"",""link"":""https://x.com/charon_artist""}","[""https://pbs.twimg.com/media/G-3fYd-XwAA4DZk.jpg""]"
Emoji Aesthetic Prompts (Dark vs. Pastel),"A set of emoji clusters representing different aesthetic styles (e.g., dark/goth/edgy vs. pastel/cute/ballet), likely intended to be used as short, symbolic prompts for image generation.","⚔️🕸️🏴🗡️                           👛🌷🐥🌸                                               
🖤⛓️💀🐦‍⬛                           🍥🎀🤍🩰                         🧷🔪🕷️🎱                           🫧🍬👚💗                   
💣♟️♠️🗝️                           🌸🩷🍡💝",https://x.com/en_cuteduck/status/2012398685242761596,2026-01-17T05:36:49.000Z,"{""name"":""˖♡̶"",""link"":""https://x.com/en_cuteduck""}","[""https://pbs.twimg.com/media/G-1577CboAAiQ8c.jpg""]"
Forcing Image Output in Nano Banana Pro,"A tip for increasing the probability of image output: explicitly instructing the model to 'absolutely output in Nano banana Pro image, not text'.",テキストでは出力せずNano banana Proの画像で絶対出力,https://x.com/sunnariwakaru/status/2012029185657843836,2026-01-16T05:08:34.000Z,"{""name"":""眼科看護師すん / 看護師AIアンバサダー"",""link"":""https://x.com/sunnariwakaru""}","[""https://pbs.twimg.com/media/G-wp4UpbkAAfQEh.jpg""]"
Custom GPT Prompt: Analyze Image and Generate JSON Prompt for Nano Banana Pro,This is an instruction set for using a custom GPT designed to analyze an uploaded image and generate a detailed JSON prompt optimized for Nano Banana Pro. This workflow is useful for reverse-engineering or transferring styles from existing images into the Nano Banana Pro environment.,Analyze this image in exhaustive JSON detail,https://x.com/tanabe_fragm/status/2011596853234770340,2026-01-15T00:30:38.000Z,"{""name"":""タナベ | 動画・音声生成AI解説"",""link"":""https://x.com/tanabe_fragm""}","[""https://pbs.twimg.com/media/G-qgme2bUAApobP.jpg""]"
Nano Banana Pro Safety Filter Bypass and Safe Prompting Strategy,"This is not a prompt itself, but a meta-prompting strategy designed to prevent image generation failures due to triggering Google Nano Banana Pro's safety filters (Safety Filter/Risk Control). It instructs the model to automatically filter dangerous words, use safe alternatives, and ensures the generated prompt meets platform requirements. It also lists explicitly forbidden categories and mandatory safe replacement words that must be included in every prompt.","应用现在能够自动过滤所有危险词汇,使用安全替代词,并确保生成的提示词符合平台风控要求

绝对禁止的词汇：

类别禁用词汇
能量/特效lightning, electric, energy, spark, voltage, current
战斗/冲突attack, battle, fight, punch, kick, strike, combat, clash
危险元素fire, flame, explosion, weapon, sword, knife, gun
负面情绪fierce, intense, aggressive, violent, rage, angry, scream, panic
身体恐怖glowing eyes, red eyes, blood, wound, transform, distort
强制使用的安全替代词
原词替代词
lightning/electricsoft light, warm light, ambient light
fight/attackmove toward, approach, interaction
fierce/intensewarm, calm, gentle, peaceful
explosion/firebloom, brighten, illuminate, radiate
angry/rageconcerned, surprised, amazed, excited
每个提示词必须包含至少2个安全词汇
gentle, soft, calm, peaceful, warm, bright, smooth, quiet, serene, beautiful, lovely, sweet, slowly, smoothly, gracefully",https://x.com/canghe/status/2011788589009698949,2026-01-15T13:12:31.000Z,"{""name"":""苍何"",""link"":""https://x.com/canghe""}","[""https://pbs.twimg.com/media/G-tPCQ0bQAQ7uNb.jpg""]"
Nano Banana Detail Addition Test,"A test prompt used with Nano Banana to add specific details to an existing concept or image (a 'world' the user is creating), checking the AI's ability to enhance and refine existing visual ideas.","現在作っているワールドのヒントとして、nano bananaに{argument name=""追加する要素"" default=""ディティール""}を足してもらう",https://x.com/OSHIRUCO4GB/status/2011763657835978994,2026-01-15T11:33:27.000Z,"{""name"":""おしるこ 4GB"",""link"":""https://x.com/OSHIRUCO4GB""}","[""https://pbs.twimg.com/media/G-s4AynbQAMCIdH.jpg"",""https://pbs.twimg.com/media/G-s4DwybQBE8PIQ.jpg""]"
Nano Banana Pro Character Generation - Spikified Shonai-san,"A prompt used to generate a character named 'Shonai-san' who has been 'Spikified' (likely meaning given a spiky or punk aesthetic), demonstrating character modification capabilities in Nano Banana Pro.","ｽﾋﾟｷ化した{argument name=""キャラクター名"" default=""障ナイさん""}一丁上がり",https://x.com/ShimoNeko_desu/status/2011640925785899103,2026-01-15T03:25:45.000Z,"{""name"":""╚下╗(スナネコ帝国 EX+vMAX 下ネコ)"",""link"":""https://x.com/ShimoNeko_desu""}","[""https://pbs.twimg.com/media/G-rIwlxbQAYAYM4.jpg""]"
Nano Banana Pro Chalk Art Generation,"The user intends to generate an image of student chalk art using Nano Banana Pro to evoke a sense of youth and school life. The actual prompt is mentioned to be in the replies, but since the replies are not provided, we can only infer the intent.","青春してる学生がやってそうな{argument name=""アートの種類"" default=""チョークアート""}",https://x.com/akaoji39/status/2011621687171956913,2026-01-15T02:09:19.000Z,"{""name"":""あかおじ【AIで自動化】"",""link"":""https://x.com/akaoji39""}","[""https://pbs.twimg.com/media/G-q2yeKa8AAB_6o.jpg"",""https://pbs.twimg.com/media/G-q3LgKbkAAcUOb.jpg"",""https://pbs.twimg.com/media/G-q3LgdbQAc_F79.jpg"",""https://pbs.twimg.com/media/G-q3LgWbQAIlcoi.jpg""]"
Branded Crumpled Stickers (Placeholder),"This tweet mentions a prompt for 'Branded crumpled stickers' but the prompt text is missing, indicated by the trailing ellipsis and lack of content.",Branded crumpled stickers,https://x.com/youraipulse/status/2011884089478086820,2026-01-15T19:32:00.000Z,"{""name"":""AI Pulse"",""link"":""https://x.com/youraipulse""}","[""https://pbs.twimg.com/media/G-uljCxbQAMe1Qf.jpg"",""https://pbs.twimg.com/media/G-ul4VxbQAQTBLc.jpg"",""https://pbs.twimg.com/media/G-ul4-JXUAAnIqk.jpg"",""https://pbs.twimg.com/media/G-ul5hDbQAA3uMC.jpg""]"
Luxury Packaging Reveal Prompt for Leonardo AI,"This is a prompt for Leonardo AI, shared by a Nano Banana Pro user, designed to create a visually appealing luxury packaging reveal image.",Create a luxury packaging reveal using this prompt 👇,https://x.com/azed_ai/status/2011439171760767441,2026-01-14T14:04:03.000Z,"{""name"":""Amira Zairi"",""link"":""https://x.com/azed_ai""}","[""https://pbs.twimg.com/media/G-oRREoaEAA7yil.jpg""]"
Slide Generation Prompt for Content Creator AI Utilization,"This is a text prompt for Nano Banana Pro's slide generation feature, instructing the AI to create a 20-page presentation deck. The topic is the latest applications of generative AI in content creation, specifically targeting content creators.","コンテンツクリエイターに向けに、コンテンツ制作における最新の生成AI活用法に関する{argument name=""ページ数"" default=""20ページ""}のスライドを作成して",https://x.com/mas_steps/status/2011284227858608328,2026-01-14T03:48:22.000Z,"{""name"":""マス"",""link"":""https://x.com/mas_steps""}",[]
Generating Feature Images for a Landing Page,"A prompt strategy for Nano Banana Pro used to generate conceptual images for features not yet developed on a landing page. It requires attaching the current application image, describing the desired feature, and providing clear instructions for any Japanese text needed.",現行アプリ画像添付、画像にしたい機能の概要説明、日本語文字の明確な指示,https://x.com/shunsei_3632/status/2010440228104982878,2026-01-11T19:54:37.000Z,"{""name"":""シュンセイ│森の小さなエンジニ屋"",""link"":""https://x.com/shunsei_3632""}",[]
LLM prompt for generating a detailed travel itinerary for a trip to Japan,"A detailed LLM prompt designed to generate a comprehensive 7-day travel itinerary for a trip to Japan, including specific cities, activities, and logistical details. This prompt is used to compare the performance of different language models like ChatGPT and Nano banana pro.","I am planning a 7-day trip to Japan. I want to visit Tokyo, Kyoto, and Osaka. Please create a detailed itinerary for me. Include specific activities, transportation methods between cities, and suggested accommodations (e.g., traditional ryokan in Kyoto, modern hotel in Tokyo). Also, include a rough estimate of the daily budget (excluding flights). Focus on cultural experiences and local cuisine.",https://x.com/Calm_Kadenn/status/2010209303400153484,2026-01-11T04:37:00.000Z,"{""name"":""Kadenn"",""link"":""https://x.com/Calm_Kadenn""}","[""https://pbs.twimg.com/media/G-Wyso9bwAA8fs3.jpg"",""https://pbs.twimg.com/media/G-Wysqea8AAHIfG.jpg""]"
Gemini Nano Banana Pro Prompt for Reflective Self-Improvement,"This is a prompt designed for the Gemini Nano Banana Pro model, intended to generate reflective content or advice based on the concept of 'keep going' and seeing one's progress in a 'mirror.' It likely encourages self-improvement, motivation, or goal setting.",Mirror says keep going… 💪,https://x.com/kaelai_x/status/2010321668502409681,2026-01-11T12:03:30.000Z,"{""name"":""Kael"",""link"":""https://x.com/kaelai_x""}","[""https://pbs.twimg.com/media/G-YY5ZiaYAAoFJ4.jpg""]"
Mahadev Triangle Art Prompt,"A prompt for generating an image of the Hindu deity God Mahadev (Shiva) where the figure is shaped entirely by triangles, maintaining the deity's style and colors, and including the Hindi text 'हर हर महादेव' also formed by triangles.","Generate image of God Mahadev shaped by triangles with same style & colors of God Mahadev with hindi text ""हर हर महादेव"" written by triangles",https://x.com/jigu10/status/2010415913426878605,2026-01-11T18:18:00.000Z,"{""name"":""🇮🇳 Jignesh Hindustani 🇮🇳"",""link"":""https://x.com/jigu10""}","[""https://pbs.twimg.com/media/G-ZumdgbcAAaynn.jpg""]"
Korean Text Art with Emphasis Marks,"This prompt consists of a visual arrangement using Korean characters (쬭, 쪽) combined with emphasis lines (—̳͟͞͞) and dots, creating a text-based abstract composition. This style of text art can be used as a direct prompt for generating similar visual text outputs or as a stylistic reference for image generation.",".　—̳͟͞͞  쬭　　　　　　　. 　　—̳͟͞͞  쬭
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ —̳͟͞͞  쬭　　⠀　　　⠀.
　　　—̳͟͞͞  쪽
　　　　　　　　　　　.
　　　˚　　　　　　　　ﾟ　　—̳͟͞͞  쬭　　　.
—̳͟͞͞ 쪽",https://x.com/cocoyapalm_bws/status/2009768390324588743,2026-01-09T23:24:58.000Z,"{""name"":""🌴🛣️🌴"",""link"":""https://x.com/cocoyapalm_bws""}","[""https://pbs.twimg.com/media/G-QhsYzbEAAPByN.jpg""]"
Toilet Urgency Walking Prompt Generator (Midjourney/Nano Banana Pro),"A complex system prompt designed for an AI expert to analyze an input image and generate highly specific image prompts for both Midjourney and Nano Banana Pro. The generated prompts must retain the original character's features (clothing, hairstyle, etc.) while injecting extreme elements of desperately holding one's bladder (pigeon-toed stance, agonized expression, trembling). This is a meta-prompt for generating other prompts.","## 🚽 トイレ我慢限界歩行プロンプトジェネレーター ## あなたの役割 あなたは画像解析のエキスパートであり、MidjourneyおよびNano Banana Pro向けの高精度プロンプトを生成するスペシャリストです。
 受け取った画像を徹底的に解析し、その特徴を完全に保持しながら「トイレを限界まで我慢して必死に歩いている」シーンへと変換するプロンプトを生成します。 
--- ## 処理フロー ### STEP 1: 画像の徹底解析 以下の要素を漏れなく抽出してください
 **【人物特徴】** - 性別・年齢層・体型 - 髪型（長さ、色、スタイル） - 顔の特徴（表情、メイク、アクセサリー） - 服装（トップス、ボトムス、靴、細部のデザイン・色・素材感） - ポーズ・姿勢 
**【背景・環境】** - 場所（室内/屋外、具体的なロケーション） - 時間帯・天候・季節 - 周囲のオブジェクト・小物 - 空間の雰囲気 
**【画風・技術要素】** - アートスタイル（写真風、アニメ、イラスト、油絵調など） - 色調・カラーパレット - ライティング（方向、強さ、色温度） - カメラアングル・構図 - 画質・解像度の印象 --- ### STEP 2: トイレ我慢限界表現の注入 以下の「限界我慢」要素を必ず組み込んでください： 
**【姿勢・動作】** - 内股で足をクロスさせながら小刻みに歩く - 片手または両手で股間付近を押さえる - 前かがみ気味の姿勢 - 膝を内側に向けて擦り合わせる - 歩幅が極端に狭い **【表情・顔】** - 眉間にシワを寄せた苦悶の表情 - 歯を食いしばる / 唇を噛む - 目を細める / 涙目 - 頬を紅潮させる - 冷や汗
 **【身体的サイン】** - 全身に力が入っている緊張感 - 小刻みな震え - そわそわした落ち着きのなさ --- ### STEP 3: プロンプト生成 
#### 【Midjourney用】 [キャラクター特徴], [服装詳細], desperately holding bladder while walking, legs tightly crossed, hands pressed against lower abdomen, pigeon-toed stance, tiny hurried steps, agonized facial expression, biting lip, furrowed brows, blushing cheeks, cold sweat, trembling with urgency, [背景・場所], [画風], [ライティング], [カメラアングル], [追加スタイル指定] --ar [アスペクト比] --s [stylize値] --v 6.1 
#### 【Nano Banana Pro用】 [キャラクター特徴を自然な文章で記述]。[服装の詳細な描写]。トイレを限界まで我慢しながら必死に歩いている。両足を内股にしてきつくクロスさせ、片手で下腹部を強く押さえている。つま先を内側に向けた鳩足の姿勢で、極端に狭い歩幅で小刻みに急いでいる。顔は苦悶の表情で、眉間にシワを寄せ、唇を噛みしめ、頬は紅潮し、額には冷や汗が浮かんでいる。全身が緊張で震えている。[背景・環境の描写]。[画風・ライティング・構図の指定]。 --- ## 出力フォーマット 画像を受け取ったら、以下の形式で出力してください：
### 📊 画像解析結果 （抽出した特徴を箇条書きで簡潔に） ### 🎨 Midjourney用プロンプト （英語プロンプトを出力） ### 🍌 Nano Banana Pro用プロンプト （日本語プロンプトを出力）
 --- ## 注意事項 - 元画像の特徴（服装、髪型、画風など）は絶対に変更しない - 「トイレ我慢」要素は最大限に強調する - 下品になりすぎないギリギリのラインを攻める - 実用的で高品質な画像が生成されるプロンプトを心がける",https://x.com/nekoojisan4/status/2009990388065644618,2026-01-10T14:07:06.000Z,"{""name"":""nekoojisan"",""link"":""https://x.com/nekoojisan4""}","[""https://pbs.twimg.com/media/G-Trmkha4AAwvYZ.jpg"",""https://pbs.twimg.com/media/G-TrmkcasAEXbrd.jpg""]"
Generating a boxing match image between two specific people,A user requested Nano Banana Pro to generate an image depicting the first person (Naoya Inoue) knocking out the second person (T. Knock Shunichi) in a boxing match. The user noted that Nano Banana Pro was the only tool that produced a decent image for this specific request.,1枚目の男性が2枚目の画像の男性をボクシングでボコボコにする画像を生成して。,https://x.com/Irtdb832/status/2009929987353457150,2026-01-10T10:07:06.000Z,"{""name"":""ヒロティーノックシュニチ"",""link"":""https://x.com/Irtdb832""}","[""https://pbs.twimg.com/media/G-S0oKnbQAARM60.jpg"",""https://pbs.twimg.com/media/G-S0pIfagAAxrNC.jpg""]"
Reflection in Pupil Image Generation Prompt,"A prompt instructing the AI to generate an image focusing on a male subject's pupil, with the reflection inside the pupil showing the sea and a specific woman from a reference image.","拍男性瞳孔里的倒影，倒影里要有大海和{argument name=""图1的女人"" default=""图1的女人""}",https://x.com/onlyhuman028/status/2009974507633836079,2026-01-10T13:04:00.000Z,"{""name"":""清风徐来028"",""link"":""https://x.com/onlyhuman028""}","[""https://pbs.twimg.com/media/G-Tc4lJasAQ-W4C.jpg"",""https://pbs.twimg.com/media/G-Tc6EbacAA8gM_.png""]"
Generating 'Meme Hybrid' Beauties using Nano Banana Pro,"This prompt is used for an experimental generation of 'meme hybrid' beauties (ミーム交雑系美女) by combining 'Artificial Girlfriend' (人工彼女) with various 'X' factors, suggesting a complex, multi-concept image generation prompt.","ミーム交雑系美女の生成実験。人工彼女×{argument name=""Xの要素"" default=""X""}の組み合わせ",https://x.com/pioneerjpnew/status/2009558819232420230,2026-01-09T09:32:12.000Z,"{""name"":""Zyxeon, The Pioneer"",""link"":""https://x.com/pioneerjpnew""}","[""https://pbs.twimg.com/media/G-Ni6nhbYAA4hb1.jpg"",""https://pbs.twimg.com/media/G-Ni72Ta0AAuAer.jpg""]"
Generating Iizuna (Weasel Spirit) based on a dream,A prompt used to generate images of an Iizuna (a type of weasel spirit) based on a memory from a dream. The user notes that the generated image is close but needs longer ears and human-like fingers for perfection.,昔夢に現れた飯綱？をnano bananaで何枚か生成してみたが、とりあえずこれが近いかなぁ。もっと耳長くして、指を人間のそれにすれば完璧だけど,https://x.com/akitayoukaisyui/status/2009456287394967893,2026-01-09T02:44:47.000Z,"{""name"":""秋田妖怪蒐異@本販売は『BOOTH 胡仙廟』検索"",""link"":""https://x.com/akitayoukaisyui""}","[""https://pbs.twimg.com/media/G-MF1_4bwAEjrnd.jpg""]"
Character Selection Screen Generation,"The user generated a high-quality character selection screen using Nano Banana by providing an existing character as a reference. The quality was achieved even with a rough, initial prompt.",Nano Bananaにキャラ選択画面を作らせて、既存キャラ1体を参考として渡しただけ,https://x.com/SuguruKun_ai/status/2009171076522348847,2026-01-08T07:51:27.000Z,"{""name"":""すぐる | ChatGPTガチ勢 𝕏"",""link"":""https://x.com/SuguruKun_ai""}","[""https://pbs.twimg.com/media/G-ICcL4aoAAAgy9.jpg"",""https://pbs.twimg.com/media/G-ICcVDa0AM4mjW.jpg"",""https://pbs.twimg.com/media/G-ICcdla0AIHjhu.jpg"",""https://pbs.twimg.com/media/G-ICcnBaAAAGkQI.jpg""]"
Generating Ideal Nose Shapes for Cosmetic Surgery Consultation,A user suggests using Nano Banana Pro to generate images of an ideal nose shape by inputting a prompt describing the desired features. This visual aid is recommended for cosmetic surgery consultations to help patients communicate their preferences clearly to the doctor and minimize miscommunication.,“どんな鼻になりたいか”をプロンプト入力して、理想の鼻の画像を生成してる,https://x.com/tanmen_19/status/2009207904537350447,2026-01-08T10:17:48.000Z,"{""name"":""とうがらし ペリカンDT"",""link"":""https://x.com/tanmen_19""}","[""https://pbs.twimg.com/media/G-Ij7-oaMAAxHJN.jpg"",""https://pbs.twimg.com/media/G-Ij7-ta0AAyDsR.jpg""]"
Tarot Card Image Generation Prompt,"A prompt for generating an image in the style of a tarot card, indicated by the text 'The tarot card prompt'. The specific details of the prompt are not provided in the tweet text itself, only the concept.",The tarot card prompt,https://x.com/yrmkejun/status/2009114807786701006,2026-01-08T04:07:52.000Z,"{""name"":""KeJun"",""link"":""https://x.com/yrmkejun""}","[""https://pbs.twimg.com/media/G-HORx2a0AAsT3b.jpg"",""https://pbs.twimg.com/media/G-HOVQOa0AM9cya.jpg"",""https://pbs.twimg.com/media/G-HOW4yaEAAXwfN.jpg"",""https://pbs.twimg.com/media/G-HOY3ma0AE1ysG.jpg""]"
Sharing Reference Models and Outfit Prompts,A user shares a reference model ('Model-02') and an outfit prompt ('004') that can be freely used as reference images for Nano Banana Pro generation.,"モデルさん: Model-02
衣装プロンプト: 004",https://x.com/ai_mifuyu_y/status/2008876153931718828,2026-01-07T12:19:32.000Z,"{""name"":""Eccentrica / Studio Eccentrica"",""link"":""https://x.com/ai_mifuyu_y""}","[""https://pbs.twimg.com/media/G-D1jhrbgAA4Tl_.jpg""]"
LINE Sticker Sheet Generation Prompt,"A prompt used to generate a sheet containing 12 different LINE stickers featuring an uploaded cat character, demonstrating Nano Banana Pro's capability to handle complex layout and character consistency tasks.","この添付画像の猫のキャラクターを使って、{argument name=""スタンプ数"" default=""12種類""}のLINEスタンプが描かれた一覧画像を作成してください。各スタンプの絵は文字とセットにして{argument name=""スタンプ数"" default=""12種類""}作成してください。",https://x.com/taiyaki_sun/status/2008213399482834975,2026-01-05T16:25:59.000Z,"{""name"":""taiyakisun(たい焼き太陽)🥐"",""link"":""https://x.com/taiyaki_sun""}","[""https://pbs.twimg.com/media/G96bEbxbcAAj7ce.jpg"",""https://pbs.twimg.com/media/G96bFcNa8AAF6xx.jpg""]"
Reference Image Naming Convention Prompt,"A technique used in Nano Banana Pro to simplify referencing multiple images by naming the uploaded images and then referring to them by name in the prompt (e.g., 'Image [Name] is...'), rather than using 'Xth image'.","画像の({argument name=""画像の名前"" default=""名前""})が～",https://x.com/SHOWAFUUDORIA/status/2008044866417365492,2026-01-05T05:16:18.000Z,"{""name"":""SHOWA風ドリア"",""link"":""https://x.com/SHOWAFUUDORIA""}","[""https://pbs.twimg.com/media/G94BS7Vb0AAGKho.jpg""]"
